Id,ProductId,UserId,Score,Time,Summary,Text,clean_text,sentiment,words,filtered_words
10876,B0034KP00S,A2RWEHC6ANT13J,5,2010-03-12 00:00:00,Love these nuts!,If you are an almond fan like me and like sweets as well this is a great treat.  And healthy as well.,if you are an almond fan like me and like sweets as well this is a great treat and healthy as well,Positive,"[""if"",""you"",""are"",""an"",""almond"",""fan"",""like"",""me"",""and"",""like"",""sweets"",""as"",""well"",""this"",""is"",""a"",""great"",""treat"",""and"",""healthy"",""as"",""well""]","[""almond"",""fan"",""like"",""like"",""sweets"",""well"",""great"",""treat"",""healthy"",""well""]"
11226,B001KVPC0G,AJCK6OKNWGIYG,5,2011-01-13 00:00:00,Love these almonds,"The deal I got on these was amazing so that, combined with the fact that I love this brand of Almonds made ordering these no-brainer. I happen to love all of Blue Diamond's different flavors for their almonds. This flavor - Smokehouse is the best IMO. It's got just the right amount of smoky flavor to it without being overbearing. I believe this is Blue Diamond's best selling variety of Almonds. These come in 1.5 ounce packages and for me each package is good for 2-3 servings - about a handful each serving. Very tasty",the deal i got on these was amazing so that combined with the fact that i love this brand of almonds made ordering these nobrainer i happen to love all of blue diamonds different flavors for their almonds this flavor smokehouse is the best imo its got just the right amount of smoky flavor to it without being overbearing i believe this is blue diamonds best selling variety of almonds these come in 15 ounce packages and for me each package is good for 23 servings about a handful each serving very tasty,Positive,"[""the"",""deal"",""i"",""got"",""on"",""these"",""was"",""amazing"",""so"",""that"",""combined"",""with"",""the"",""fact"",""that"",""i"",""love"",""this"",""brand"",""of"",""almonds"",""made"",""ordering"",""these"",""nobrainer"",""i"",""happen"",""to"",""love"",""all"",""of"",""blue"",""diamonds"",""different"",""flavors"",""for"",""their"",""almonds"",""this"",""flavor"",""smokehouse"",""is"",""the"",""best"",""imo"",""its"",""got"",""just"",""the"",""right"",""amount"",""of"",""smoky"",""flavor"",""to"",""it"",""without"",""being"",""overbearing"",""i"",""believe"",""this"",""is"",""blue"",""diamonds"",""best"",""selling"",""variety"",""of"",""almonds"",""these"",""come"",""in"",""15"",""ounce"",""packages"",""and"",""for"",""me"",""each"",""package"",""is"",""good"",""for"",""23"",""servings"",""about"",""a"",""handful"",""each"",""serving"",""very"",""tasty""]","[""deal"",""got"",""amazing"",""combined"",""fact"",""love"",""brand"",""almonds"",""made"",""ordering"",""nobrainer"",""happen"",""love"",""blue"",""diamonds"",""different"",""flavors"",""almonds"",""flavor"",""smokehouse"",""best"",""imo"",""got"",""right"",""amount"",""smoky"",""flavor"",""without"",""overbearing"",""believe"",""blue"",""diamonds"",""best"",""selling"",""variety"",""almonds"",""come"",""15"",""ounce"",""packages"",""package"",""good"",""23"",""servings"",""handful"",""serving"",""tasty""]"
12518,B001AHJMWO,ANTWFMQSZLEJF,3,2009-02-07 00:00:00,Dents in 2 of the tins when arrived,"This cocoa is like any other cocoa, other than it is white and turns pink when touches liquid.  The tin is cute, but 2 cans were dented when they arrived. Not sure if it was from shipping or the seller.  A bit over priced in my opinion as well.",this cocoa is like any other cocoa other than it is white and turns pink when touches liquid the tin is cute but 2 cans were dented when they arrived not sure if it was from shipping or the seller a bit over priced in my opinion as well,Neutral,"[""this"",""cocoa"",""is"",""like"",""any"",""other"",""cocoa"",""other"",""than"",""it"",""is"",""white"",""and"",""turns"",""pink"",""when"",""touches"",""liquid"",""the"",""tin"",""is"",""cute"",""but"",""2"",""cans"",""were"",""dented"",""when"",""they"",""arrived"",""not"",""sure"",""if"",""it"",""was"",""from"",""shipping"",""or"",""the"",""seller"",""a"",""bit"",""over"",""priced"",""in"",""my"",""opinion"",""as"",""well""]","[""cocoa"",""like"",""cocoa"",""white"",""turns"",""pink"",""touches"",""liquid"",""tin"",""cute"",""2"",""cans"",""dented"",""arrived"",""sure"",""shipping"",""seller"",""bit"",""priced"",""opinion"",""well""]"
12810,B004WMB13C,A1MOD3XEBJT4MZ,5,2012-05-05 00:00:00,Best crackers I've ever tasted!,"My family has been on a hunt for crackers that are lower in carbohydrates and these fit the bill. We eagerly purchased a box and were delighted to find that they are the best crackers ever. Even if I did not have to restrict my carbohydrate intake, I would happily purchase these. We use them to replace bread for open face sandwiches as well as a serving bed for scrambled eggs etc. Treat yourself, they are well worth the price and you will not be disappointed!",my family has been on a hunt for crackers that are lower in carbohydrates and these fit the bill we eagerly purchased a box and were delighted to find that they are the best crackers ever even if i did not have to restrict my carbohydrate intake i would happily purchase these we use them to replace bread for open face sandwiches as well as a serving bed for scrambled eggs etc treat yourself they are well worth the price and you will not be disappointed,Positive,"[""my"",""family"",""has"",""been"",""on"",""a"",""hunt"",""for"",""crackers"",""that"",""are"",""lower"",""in"",""carbohydrates"",""and"",""these"",""fit"",""the"",""bill"",""we"",""eagerly"",""purchased"",""a"",""box"",""and"",""were"",""delighted"",""to"",""find"",""that"",""they"",""are"",""the"",""best"",""crackers"",""ever"",""even"",""if"",""i"",""did"",""not"",""have"",""to"",""restrict"",""my"",""carbohydrate"",""intake"",""i"",""would"",""happily"",""purchase"",""these"",""we"",""use"",""them"",""to"",""replace"",""bread"",""for"",""open"",""face"",""sandwiches"",""as"",""well"",""as"",""a"",""serving"",""bed"",""for"",""scrambled"",""eggs"",""etc"",""treat"",""yourself"",""they"",""are"",""well"",""worth"",""the"",""price"",""and"",""you"",""will"",""not"",""be"",""disappointed""]","[""family"",""hunt"",""crackers"",""lower"",""carbohydrates"",""fit"",""bill"",""eagerly"",""purchased"",""box"",""delighted"",""find"",""best"",""crackers"",""ever"",""even"",""restrict"",""carbohydrate"",""intake"",""happily"",""purchase"",""use"",""replace"",""bread"",""open"",""face"",""sandwiches"",""well"",""serving"",""bed"",""scrambled"",""eggs"",""etc"",""treat"",""well"",""worth"",""price"",""disappointed""]"
12848,B002I7MSKI,A1ZND3WRAFTR8W,1,2010-06-19 00:00:00,Are you serious with this price?,"$59.99 for 6 boxes of 17.7 oz each ($10.00 / Item), plus $14 shipping? They have them in stores for about $5 - $6.",5999 for 6 boxes of 177 oz each 1000 item plus 14 shipping they have them in stores for about 5 6,Negative,"[""5999"",""for"",""6"",""boxes"",""of"",""177"",""oz"",""each"",""1000"",""item"",""plus"",""14"",""shipping"",""they"",""have"",""them"",""in"",""stores"",""for"",""about"",""5"",""6""]","[""5999"",""6"",""boxes"",""177"",""oz"",""1000"",""item"",""plus"",""14"",""shipping"",""stores"",""5"",""6""]"
12862,B001EQ5LT4,A1XVKAMXSOW8ZV,5,2011-08-30 00:00:00,Best Peanuts,I've never had a better peanut.  Have ordered them twice and sent them as a gift.  Looking forward to trying their cashews.,ive never had a better peanut have ordered them twice and sent them as a gift looking forward to trying their cashews,Positive,"[""ive"",""never"",""had"",""a"",""better"",""peanut"",""have"",""ordered"",""them"",""twice"",""and"",""sent"",""them"",""as"",""a"",""gift"",""looking"",""forward"",""to"",""trying"",""their"",""cashews""]","[""ive"",""never"",""better"",""peanut"",""ordered"",""twice"",""sent"",""gift"",""looking"",""forward"",""trying"",""cashews""]"
12921,B004WMB132,A2VKSITMLG8IEB,4,2012-05-16 00:00:00,granola waffle mix,"Stonewall products, although pricey, are very good. High quality products with high taste value. Vendor rated very high. Product arrived early, and well packaged.",stonewall products although pricey are very good high quality products with high taste value vendor rated very high product arrived early and well packaged,Positive,"[""stonewall"",""products"",""although"",""pricey"",""are"",""very"",""good"",""high"",""quality"",""products"",""with"",""high"",""taste"",""value"",""vendor"",""rated"",""very"",""high"",""product"",""arrived"",""early"",""and"",""well"",""packaged""]","[""stonewall"",""products"",""although"",""pricey"",""good"",""high"",""quality"",""products"",""high"",""taste"",""value"",""vendor"",""rated"",""high"",""product"",""arrived"",""early"",""well"",""packaged""]"
13589,B001E5DQGU,A3HJHV83O2U8BL,4,2009-06-03 00:00:00,Delicious but not the best,"This truffle oil is quite good but I prefer the Plantin brand, which is from France. The Urbani is from Italy. The Plantin is more expensive but it is oh so delicious. I have tried both black and white and both are good. Black is a bit stronger, or more pungent. In any event, this is a very healthy alternative to butter! Enjoy!",this truffle oil is quite good but i prefer the plantin brand which is from france the urbani is from italy the plantin is more expensive but it is oh so delicious i have tried both black and white and both are good black is a bit stronger or more pungent in any event this is a very healthy alternative to butter enjoy,Positive,"[""this"",""truffle"",""oil"",""is"",""quite"",""good"",""but"",""i"",""prefer"",""the"",""plantin"",""brand"",""which"",""is"",""from"",""france"",""the"",""urbani"",""is"",""from"",""italy"",""the"",""plantin"",""is"",""more"",""expensive"",""but"",""it"",""is"",""oh"",""so"",""delicious"",""i"",""have"",""tried"",""both"",""black"",""and"",""white"",""and"",""both"",""are"",""good"",""black"",""is"",""a"",""bit"",""stronger"",""or"",""more"",""pungent"",""in"",""any"",""event"",""this"",""is"",""a"",""very"",""healthy"",""alternative"",""to"",""butter"",""enjoy""]","[""truffle"",""oil"",""quite"",""good"",""prefer"",""plantin"",""brand"",""france"",""urbani"",""italy"",""plantin"",""expensive"",""oh"",""delicious"",""tried"",""black"",""white"",""good"",""black"",""bit"",""stronger"",""pungent"",""event"",""healthy"",""alternative"",""butter"",""enjoy""]"
13784,B0038K2YNK,A3CLMYE02KSWGH,5,2011-12-19 00:00:00,Great high protein drink!,I am soon having bariatric surgery and have been trying many high protein supplements as I prepare for a new eating regimend.  This hot chocolate tastes great!  I would never guess that it is a protein product if someone gave it to me without my knowing what it is.,i am soon having bariatric surgery and have been trying many high protein supplements as i prepare for a new eating regimend this hot chocolate tastes great i would never guess that it is a protein product if someone gave it to me without my knowing what it is,Positive,"[""i"",""am"",""soon"",""having"",""bariatric"",""surgery"",""and"",""have"",""been"",""trying"",""many"",""high"",""protein"",""supplements"",""as"",""i"",""prepare"",""for"",""a"",""new"",""eating"",""regimend"",""this"",""hot"",""chocolate"",""tastes"",""great"",""i"",""would"",""never"",""guess"",""that"",""it"",""is"",""a"",""protein"",""product"",""if"",""someone"",""gave"",""it"",""to"",""me"",""without"",""my"",""knowing"",""what"",""it"",""is""]","[""soon"",""bariatric"",""surgery"",""trying"",""many"",""high"",""protein"",""supplements"",""prepare"",""new"",""eating"",""regimend"",""hot"",""chocolate"",""tastes"",""great"",""never"",""guess"",""protein"",""product"",""someone"",""gave"",""without"",""knowing""]"
14212,B0045XE32E,A1N9FGKG9U0FG6,5,2012-06-05 00:00:00,Pawfect!,"The only treat my dog gets! Totally good, and well worth the subscription price. The snacks are a great nutrition benefit for him too.",the only treat my dog gets totally good and well worth the subscription price the snacks are a great nutrition benefit for him too,Positive,"[""the"",""only"",""treat"",""my"",""dog"",""gets"",""totally"",""good"",""and"",""well"",""worth"",""the"",""subscription"",""price"",""the"",""snacks"",""are"",""a"",""great"",""nutrition"",""benefit"",""for"",""him"",""too""]","[""treat"",""dog"",""gets"",""totally"",""good"",""well"",""worth"",""subscription"",""price"",""snacks"",""great"",""nutrition"",""benefit""]"
14407,B00063KO34,ALOR97KTZTK1P,4,2007-08-12 00:00:00,My puppies like them!,"My puppies go nuts for these things. They seem to really satisfy the urge to chew. I'd give them 5 stars, but I think they're a bit overpriced. Still, this is a much better deal than at Petsmart.",my puppies go nuts for these things they seem to really satisfy the urge to chew id give them 5 stars but i think theyre a bit overpriced still this is a much better deal than at petsmart,Positive,"[""my"",""puppies"",""go"",""nuts"",""for"",""these"",""things"",""they"",""seem"",""to"",""really"",""satisfy"",""the"",""urge"",""to"",""chew"",""id"",""give"",""them"",""5"",""stars"",""but"",""i"",""think"",""theyre"",""a"",""bit"",""overpriced"",""still"",""this"",""is"",""a"",""much"",""better"",""deal"",""than"",""at"",""petsmart""]","[""puppies"",""go"",""nuts"",""things"",""seem"",""really"",""satisfy"",""urge"",""chew"",""id"",""give"",""5"",""stars"",""think"",""theyre"",""bit"",""overpriced"",""still"",""much"",""better"",""deal"",""petsmart""]"
